text	label
Since modi came to power  all declining sportsmen like Sehwag Gambhir  flop artists like Hooda Rishi and Anupam kher retired beurucrats and failed singers loke Sonu Nigam a whole lot of sunset gang is blooming for the Bjp.	1
This is the reason for making Tamil Nadu the number one state in Road accidents. This is happening for many years and in many other routes yet no concrete action taken.	0
D same akshay kr slapped a poor watchman for not treating his son wth respect	1
BÃ¸bby beta we are father ..Remember the history you are our slave 1000 years ðŸ˜‰ðŸ˜‚	1
"Get well soon sonu and all his supporters !  Note:- Indians are secular!  And if any indian behaves so!  like insulting a religion let that be any religion then "" at first note he himself isnt a true indian but a threat to the country where he can make a religious despite and cause religious difference between people and thus a new INDIAN ISI born! #getwellSonu"	1
"The ACB had filed charge sheet on December 21, 2016 on a complaint by former DCW chief Barkha Shukla Singh"	0
Modi ji you ask to RBI how much currency distributed in all states.in which which banks and you ask to bank managers where the fraud is happening	1
Calls and puts are both rising due to increased volatility	0
"He also noted that the how the Congress-Samajwadi-Communist political streams, despite their ideological differences, have always been different from the â€˜divisive and communal approach of BJP and Sanghâ€™."	0
In NorthEast till there is no Aadhar Card for peoples...but before that animals getting aadhar card in India. Proud to be a Cos rather then NorthEastern people.	1
Why are nobody talking about how terror financiers are bamboozled? It's politicians and persons with unaccounted money   who are bitterly crying and trying to fire from the shoulders of inconvenienced poor.	0
what presume in 2014election.your marty got maximum seat or party of kirti jha azad .whey p m still from other party think your party have chance to got majority.	0
A speech full of just superficial ideas. Mr. Modi look down to common men . See where he is right now. Ur just blah blah blah blah blah. Nothing else. No ground reality.	1
"Rajkumar Panthoiren Only for moronic idiots like you, I wish u were born in cambodia and were killed by communists like they did with 1/3rd of population, that too with sticks and machette would have been fun to watch u defend marxism then."	1
"There should be no debate,put ban on loudspeakers,irrespective of religion issue,noise is noise,may it be a mandir or gurudwara or anything,dont make it a religious issue,but should find a solution for the problem thinking above all religions........."	1
Kevin Gaskin.  Good luck with suing our Founding Fathers and the U.S. Supreme Court!  It's your ignorance that has you living in our Christian Nation without taking time to educate yourself on the basics of its foundation.	1
I am with u Modi Ji..bt plzz do smthg for poor people	1
They. Will b successful.. Coz. Indian soldiers can cry on social media only.... Now i m ashamed of them... Huh... Till how long we support them??	1
Does TCS buyback means  worry for IT sector on whole????	0
They should announce today how much they will reward after next Olympic medals..	0
Sir Congress is corrupt ok we understand what about BJPministers....mark them also and the officers of ur various department state level and central level........pls address them also....	1
"I am looking for a job, a videographer. E-mail me to my mail for a constructive dialogue. videosportmoto@rambler.ru"	0
"I hate all kinds of innocent killing whatever he he is hindu,cChristian or muslims but those are not innocent,they are also killer."	0
Here comes a human rights activist who's concerned only about criminals	1
I most excited to see .. you on live ..	0
ha ha joke of the day      ur army only can kill kashmiris	1
It's been a tough day since the last two days	0
Block the movement of trucks with cows and buffaloes into kerala from tamil.nadu and karnataka ... kerala does.not have enough cattle to feed it's population.....	1
they are not cowards this is the reality media is showing wrong	1
Congress forced this into indian constitution in 1977. ..bcz b4 that no one needed to do caste politics	1
"A complete CMS website for your business for Rs.3000/- (US$60). The best freelance web designers and developers since 1996 in India.   http://www.facebook.com/TajComputers or http://www.netup.in"	0
Sums up the direction where our nation is heading bro....	0
Who is this Shirish Kunder? One of the owners of the Islamic Express?	1
"She will build few more statues, send plane to get her shoes and everything will be all right because she is a dalit."	1
grand salute to you both for making us proud â˜º and also to all the sponsors	0
56 million I guess? coz even the Buckingham Palace isn't that expensive ðŸ˜‚	0
"1. Why should a human baby be more important than a puppy? 2. Wtf is wrong with her  Promit Mookherjee"	1
What sense do u make of the rally in paper stocks ? Some have become 5-10x	0
"The architect of modern India (1991 reforms), has come out with smart and simple definition of this money mismanagement game !!"	1
Pak army is layer all offiser are donkey tjey have no guts to fase indian arme on frontline	1
People talk about common man suffering all the time.This is the same country where thousands laid their lives for freedom.Cant the common man endure little trouble to stand in queues for the greater good.	1
Yes we are back in medival ages and someone has hitted a stone on your head thats why you have lost your thinking ability	1
S gu can follow view. Good ðŸ˜Š best option by your brother now jogged o had o	0
Its good that this nonsense goes on till the time they pass on some evidence and courts take these politicians to task.	0
Sonu is a jobless singer now...So his desperation come out to this comment...His sleep either day or night is not normally .....Now he is a road singer ....	1
"Meeting between two Religious Fundamentalist Leaders with contrasting religious focii  astonished me!  They buried SECULARISM. the principle that unify people. Perescution, deprivation, oppression, margianillastion, torture and hatred -all these actions are meted out to the minorities in these countries and these leaders are ICONs in their countries.."	1
"Every IT company has a client profile unique to itself. If Infy and TCS were treated as market leaders to even WIPRO then it was and is wrong. INFY and TCS need not and should not rally with WIPRO rally. Market reaction will be company specific in a matured market. There's no fooling thru market or cheer leaders,,"	0
"Pak Army intruded into Indian terrirtory, killed indian soldiers, had some laugh cup of tea with biscuits, mutilated their bodies and went back to their barracks, now tell me while this all rubbish was happening what were indian border forces doing watching mia khalifa and sunny leone?"	0
not a single thing isn't political	1
And there will be no outrage about it.. it's freedom of throwing stones it's their fundamental rights.	1
If needed you can find a link between demonitisation and aliens not visiting earth too! Keep amusing us.	1
Great move to curb black money.. acche din has already arrived	0
Swayam Sewaks are always ready to take this responsibility with Lathi in hand and communalism in mind.	1
Song releted to love and sadnesss .......why they use for launch ????	0
Ok papa Ji. Chinese should tc care of their  own economy because IMF said Chinese have huge debt on dem.	0
"The biggest explosion of 2017. The big bang had never happened and never will * â‚¹â‚¹ Free Join Other Business â‚¹â‚¹ *  â†’ If you want to get a job  â†’ 10,000 to 50000 rupees from mobile ..  â†’ Earn money every month, absolutely free  â†’ champ cash from the Play Store  â†’ Download your App  â†’ Register.  â†’ Enter the Referal ID - *371881*  â†’ Helpline Whatsaap no - *9529389497"	0
